"","business_id","name","city","state","postal_code","latitude","longitude","is_open","categories"
"1",29567,"China Star","Cleveland","OH","44111",41.4629421368,-81.76851511,"1","Restaurants, Cantonese, Chinese, Szechuan"
"2",134859,"Sichuan Hot Pot Cuisine","Cleveland","OH","44114",41.5085297,-81.6779394,"1","Hot Pot, Szechuan, Restaurants, Chinese"
"3",166948,"Kood Tea Bar & Cafe","Tempe","AZ","85282",33.3832436,-111.9257015,"1","Restaurants, Bubble Tea, Food, Hot Pot, Szechuan, Chinese"
"4",9105,"Golden Star","Hampton Township","PA","15101",40.5905329,-79.9483052,"1","Chinese, Szechuan, Restaurants"
"5",122533,"Spice Spirit Chinese Cuisine and Bar","Mesa","AZ","85201",33.4133181,-111.8740924,"1","Restaurants, Szechuan, Soup, Noodles, Chinese, Seafood"
"6",171938,"Wok Wei Asian Cuisine","Goodyear","AZ","85338",33.4577293396,-112.3938217163,"1","Chinese, Restaurants, Cantonese, Asian Fusion, Szechuan"
"7",25812,"Taste","Las Vegas","NV","89139",36.044394339,-115.243878983,"1","Seafood, Chinese, Szechuan, Cantonese, Restaurants"
"8",48639,"Auntie Lee's Chinese Kitchen","Champaign","IL","61820",40.1101985,-88.2402729,"1","Szechuan, Restaurants, Chinese"
"9",13153,"Lao Sze Chuan","Las Vegas","NV","89103",36.114539,-115.195684,"0","Chinese, Cantonese, Asian Fusion, Restaurants, Szechuan"
"10",38994,"China A Go Go","Las Vegas","NV","89115",36.1956386252,-115.0636562895,"1","Szechuan, Fast Food, Chinese, Restaurants"
"11",31950,"China Buffet","Champlain","NY","12919",44.9794671,-73.4449037,"1","Buffets, Restaurants, Szechuan, Chinese, Cantonese"
"12",28280,"Beijing To Go","Belmont","NC","28012",35.2815193061,-81.047038127,"0","Chinese, Restaurants, Szechuan, Cantonese"
"13",73084,"Gourmet China II","Las Vegas","NV","89109",36.1388449,-115.1379276,"1","Szechuan, Restaurants, Chinese, Seafood, Vegetarian"
"14",42302,"Mian Sichuan Noodles","Las Vegas","NV","89102",36.1258775,-115.197855,"1","Restaurants, Chinese, Szechuan, Noodles"
"15",89571,"Petit Wok","Montréal","QC","H3H 1J6",45.4947507,-73.5800061,"0","Chinese, Szechuan, Restaurants"
"16",128332,"Fugu","Madison","WI","53703",43.074392,-89.3936635,"1","Chinese, Seafood, Dim Sum, Soup, Town Car Service, Asian Fusion, Limos, Local Services, Restaurants, Transportation, Hotels & Travel, Beauty & Spas, Szechuan, Thai, Day Spas, Septic Services"
"17",82745,"Noodle King","Las Vegas","NV","89146",36.1452575,-115.2410657,"1","Noodles, Shanghainese, Szechuan, Chinese, Restaurants"
"18",146565,"Mr Roc's Crawfish","Toronto","ON","M5T 2G7",43.6562699261,-79.3997754154,"1","Chinese, Restaurants, Szechuan, Asian Fusion, Seafood"
"19",19758,"Dinghao Shanghai Bistro","Mesa","AZ","85210",33.3658811,-111.8586047,"0","Restaurants, Chinese, Szechuan, Shanghainese"
"20",136104,"1900 Asian Cuisine","Las Vegas","NV","89146",36.125587,-115.211199,"0","Dim Sum, Shanghainese, Chinese, Restaurants, Szechuan"
"21",32204,"Jade Grille","Pittsburgh","PA","15228",40.3805957,-80.0448481,"1","Szechuan, Nightlife, Restaurants, Sushi Bars, Bars, Asian Fusion, Chinese, American (Traditional)"
"22",177439,"Empire Palace Asian Restaurant and Bar","Pittsburgh","PA","15237",40.56148,-80.0245729,"1","Japanese, Szechuan, Asian Fusion, Sushi Bars, Chinese, Dim Sum, Restaurants"
"23",94406,"koi sushi","Madison","WI","53703",43.0749781543,-89.3934160843,"1","Sushi Bars, Japanese, Szechuan, Restaurants, Chinese"
"24",9094,"Szechuan Express","Las Vegas","NV","89102",36.1274713788,-115.1978455019,"0","Chinese, Restaurants, Szechuan"
"25",58217,"Hibachi Grill Super Buffet","Mesa","AZ","85210",33.3940329,-111.8565791,"1","Japanese, Buffets, Restaurants, Szechuan, Chinese, Asian Fusion"
"26",127967,"Little Hong Kong","North Ridgeville","OH","44039",41.3975673,-81.9949634,"1","Chinese, Cantonese, Restaurants, Szechuan"
